"","Minions","","","","","","3","04","11","2022","1","2022-11-04 12:15:00","2022-11-04 14:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40014"                                                                                                                                                                                                                                                                                                                                           
"","Los Hackers De La Farándula","","","","","","3","04","11","2022","1","2022-11-04 14:00:00","2022-11-04 15:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Mi Gorda Bella Rr","","","","","","3","04","11","2022","1","2022-11-04 15:00:00","2022-11-04 16:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","39432"                                                                                                                                                                                                                                                                                                                                 
"","Gata Salvaje Rr","","","","","","3","04","11","2022","1","2022-11-04 16:00:00","2022-11-04 17:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Pasion De Gavilanes","","","","","","3","04","11","2022","1","2022-11-04 17:00:00","2022-11-04 18:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","39813"                                                                                                                                                                                                                                                                                                                               
"","Punto Limite Rr","","","","","","3","04","11","2022","1","2022-11-04 18:00:00","2022-11-04 19:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40363"                                                                                                                                                                                                                                                                                                                                   
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","04","11","2022","1","2022-11-04 19:00:00","2022-11-04 20:30:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","Una Mujer Engañada Ii","","","","","","3","04","11","2022","1","2022-11-04 20:30:00","2022-11-04 21:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593 Resumen","","","","","","3","04","11","2022","1","2022-11-04 21:00:00","2022-11-04 22:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40342"                                                                                                                                                                                                                                                                                                                                   
"","Me Robaste El Corazon","","","","","","3","04","11","2022","1","2022-11-04 22:00:00","2022-11-04 23:15:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","04","11","2022","1","2022-11-04 23:15:00","2022-11-04 00:30:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Sexualidad Integral","","","","","","3","04","11","2022","1","2022-11-04 00:30:00","2022-11-04 01:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40433"                                                                                                                                                                                                                                                                                                                               
"","Ser","","","","","","3","04","11","2022","1","2022-11-04 01:00:00","2022-11-04 02:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40434"                                                                                                                                                                                                                                                                                                                                               
"","Yoga Terapia","","","","","","3","04","11","2022","1","2022-11-04 02:00:00","2022-11-04 02:30:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40435"                                                                                                                                                                                                                                                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","04","11","2022","1","2022-11-04 02:30:00","2022-11-04 04:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
"","Televistazo Estelar Rr","","","","","","3","04","11","2022","1","2022-11-04 04:00:00","2022-11-04 05:00:00","day","1","1","1","2022-11-04","1","0","0000-00-00 00:00:00","0","39358"                                                                                                                                                                                                                                                                                                                            
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","05","11","2022","1","2022-11-05 05:00:00","2022-11-05 05:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","05","11","2022","1","2022-11-05 05:30:00","2022-11-05 06:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","05","11","2022","1","2022-11-05 06:00:00","2022-11-05 06:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Universal Series 1 Estrenos 2020","","","","","","3","05","11","2022","1","2022-11-05 06:30:00","2022-11-05 07:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","39096"                                                                                                                                                                                                                                                                                                                  
"","Promo Tv","","","","","","3","05","11","2022","1","2022-11-05 07:30:00","2022-11-05 08:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","40331"                                                                                                                                                                                                                                                                                                                                          
"","Tventas","Tventas, Es Un Programa De Ventas Por Televisión Y Realiza Entrega A Domicilio A Miles De Hogares Cada Semana  Con  Una Red De Más De 40 Locales Comerciales En Las Principales Ciudades Del Ecuador","","","","","3","05","11","2022","1","2022-11-05 08:00:00","2022-11-05 09:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","37798"                                                                                                                                       
"","Pan Nuestro 2019","","","","","","3","05","11","2022","1","2022-11-05 09:00:00","2022-11-05 09:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","39122"                                                                                                                                                                                                                                                                                                                                  
"","Promo Tv","","","","","","3","05","11","2022","1","2022-11-05 09:30:00","2022-11-05 10:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","40331"                                                                                                                                                                                                                                                                                                                                          
"","Land Before Time Xiii: The Wisdom Of Friends","","","","","","3","05","11","2022","1","2022-11-05 10:00:00","2022-11-05 12:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","39211"                                                                                                                                                                                                                                                                                                      
"","Supergirl V","","","","","","3","05","11","2022","1","2022-11-05 12:00:00","2022-11-05 13:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","39940"                                                                                                                                                                                                                                                                                                                                       
"","Smallville Vii","","","","","","3","05","11","2022","1","2022-11-05 13:00:00","2022-11-05 14:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","40287"                                                                                                                                                                                                                                                                                                                                    
"","Smallville Vii","","","","","","3","05","11","2022","1","2022-11-05 14:00:00","2022-11-05 15:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","40287"                                                                                                                                                                                                                                                                                                                                    
"","Beethoven´S 2nd","","","","","","3","05","11","2022","1","2022-11-05 15:00:00","2022-11-05 17:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","40147"                                                                                                                                                                                                                                                                                                                                   
"","Fast And The Furious, The (2001)","","","","","","3","05","11","2022","1","2022-11-05 17:00:00","2022-11-05 19:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","40274"                                                                                                                                                                                                                                                                                                                  
"","Televistazo  Sabado 19h00","Resumen De Las Noticias Mas Importantes Y Relevantes Del Din De Semana.","","","","","3","05","11","2022","1","2022-11-05 19:00:00","2022-11-05 19:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","39347"                                                                                                                                                                                                                                                  
"","Faster (2010)","","","","","","3","05","11","2022","1","2022-11-05 19:30:00","2022-11-05 22:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","39857"                                                                                                                                                                                                                                                                                                                                     
"","Juan Gabriel, Hasta Que Te Conoci","","","","","","3","05","11","2022","1","2022-11-05 22:00:00","2022-11-05 23:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","40329"                                                                                                                                                                                                                                                                                                                 
"","Prueba De Amor","","","","","","3","05","11","2022","1","2022-11-05 23:00:00","2022-11-05 01:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","38741"                                                                                                                                                                                                                                                                                                                                    
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","05","11","2022","1","2022-11-05 01:00:00","2022-11-05 01:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","05","11","2022","1","2022-11-05 01:30:00","2022-11-05 02:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","05","11","2022","1","2022-11-05 02:00:00","2022-11-05 02:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","05","11","2022","1","2022-11-05 02:30:00","2022-11-05 03:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","05","11","2022","1","2022-11-05 03:00:00","2022-11-05 03:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","05","11","2022","1","2022-11-05 03:30:00","2022-11-05 04:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","05","11","2022","1","2022-11-05 04:00:00","2022-11-05 04:30:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Ripley 3&4","","","","","","3","05","11","2022","1","2022-11-05 04:30:00","2022-11-05 05:00:00","day","1","1","1","2022-11-05","1","0","0000-00-00 00:00:00","0","39433"                                                                                                                                                                                                                                                                                                                                        
"","Incredible Hulk","","","","","","3","06","11","2022","1","2022-11-06 05:00:00","2022-11-06 06:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39457"                                                                                                                                                                                                                                                                                                                                   
"","Incredible Hulk","","","","","","3","06","11","2022","1","2022-11-06 06:00:00","2022-11-06 07:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39457"                                                                                                                                                                                                                                                                                                                                   
"","Macgyver","","","","","","3","06","11","2022","1","2022-11-06 07:00:00","2022-11-06 08:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39395"                                                                                                                                                                                                                                                                                                                                          
"","Macgyver","","","","","","3","06","11","2022","1","2022-11-06 08:00:00","2022-11-06 08:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39395"                                                                                                                                                                                                                                                                                                                                          
"","Hacia Un Nuevo Estilo De Vida","Es Un Programa Médico, Eminentemente Educativo, Didáctico, Formativo Y De Fácil Comprensión, Con Una Trayectoria De Más De 17 Años Ininterrumpidos En La Televisión Ecuatoriana.","","","","","3","06","11","2022","1","2022-11-06 08:30:00","2022-11-06 09:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","30617"                                                                                                                                     
"","Panorama Internacional","Conducido Por Alfredo Pinoargote Y Alondra Santiago, Es Un  Programa Con Un Panorama Variado Donde Abarca Todo Tipo De Temas Sin Excepción: Política, Medio Ambiente, Tecnología, Ciencia, Salud, Deportes, Espectáculo Y Noticias Insólitas.","","","","","3","06","11","2022","1","2022-11-06 09:30:00","2022-11-06 10:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","30959"                                                                               
"","Politicamente Correcto","Es Un Programa De Opinión, Periodismo, Análisis Y Conclusiones. Bajo La Conducción Del Periodista Y Politólogo Carlos Rojas, El Programa Busca Ser Un Espacio Plural Para La Discusión De Los Principales Temas De La Actualidad Nacional E Internaciona","","","","","3","06","11","2022","1","2022-11-06 10:30:00","2022-11-06 11:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","37775"                                                                    
"","Esta Semana Con Pedro Jimenez","Reportajes Y Notas Breves De Las Noticias Más Destacadas De Los Últimos Siete Días, Ocurridas En El Ecuador Y En Otros Países. Contiene Secciones Especiales Dedicadas A Resúmenes Internacionales Sobre Acontecimientos En América Latina Y El Resto Del Mundo.","","","","","3","06","11","2022","1","2022-11-06 11:30:00","2022-11-06 12:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","36342"                                                     
"","Entre Flashes","Resumen De Todas Las Noticias Del Espectáculo. En El Programa Se Exponen Trailers De Las Películas Que Se Verán En Los Cines Ecuatorianos Y Los Videos Que Lideran Las Listas De Preferencias Internacionales.","","","","","3","06","11","2022","1","2022-11-06 12:30:00","2022-11-06 13:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","35437"                                                                                                                       
"","Dukes Of Hazzard Ii","","","","","","3","06","11","2022","1","2022-11-06 13:00:00","2022-11-06 14:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","40334"                                                                                                                                                                                                                                                                                                                               
"","Macgyver","","","","","","3","06","11","2022","1","2022-11-06 14:00:00","2022-11-06 15:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39395"                                                                                                                                                                                                                                                                                                                                          
"","A-Team #1 (1982/83)","","","","","","3","06","11","2022","1","2022-11-06 15:00:00","2022-11-06 16:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39237"                                                                                                                                                                                                                                                                                                                               
"","Knight Rider #2 (1983/84)","","","","","","3","06","11","2022","1","2022-11-06 16:00:00","2022-11-06 17:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","40279"                                                                                                                                                                                                                                                                                                                         
"","Karate Kid: Part Ii, The","","","","","","3","06","11","2022","1","2022-11-06 17:00:00","2022-11-06 19:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39860"                                                                                                                                                                                                                                                                                                                          
"","Televistazo Dominical","Las Noticias Más Relevantes E Impactantes Del Fin De Semana.","","","","","3","06","11","2022","1","2022-11-06 19:00:00","2022-11-06 19:45:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","24038"                                                                                                                                                                                                                                                                 
"","Vision 360 Vii","","","","","","3","06","11","2022","1","2022-11-06 19:45:00","2022-11-06 20:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","40242"                                                                                                                                                                                                                                                                                                                                    
"","Indiana Jones And The Kingdom Of The Crystal Skull","","","","","","3","06","11","2022","1","2022-11-06 20:00:00","2022-11-06 22:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","40404"                                                                                                                                                                                                                                                                                                
"","Pitch Perfect 1","","","","","","3","06","11","2022","1","2022-11-06 22:00:00","2022-11-06 00:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39177"                                                                                                                                                                                                                                                                                                                                   
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","06","11","2022","1","2022-11-06 00:00:00","2022-11-06 00:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","06","11","2022","1","2022-11-06 00:30:00","2022-11-06 01:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","06","11","2022","1","2022-11-06 01:00:00","2022-11-06 01:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","06","11","2022","1","2022-11-06 01:30:00","2022-11-06 02:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","06","11","2022","1","2022-11-06 02:00:00","2022-11-06 02:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","06","11","2022","1","2022-11-06 02:30:00","2022-11-06 03:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","06","11","2022","1","2022-11-06 03:00:00","2022-11-06 03:30:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","06","11","2022","1","2022-11-06 03:30:00","2022-11-06 04:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Televistazo Dominical Rr","","","","","","3","06","11","2022","1","2022-11-06 04:00:00","2022-11-06 05:00:00","day","1","1","1","2022-11-06","1","0","0000-00-00 00:00:00","0","39359"                                                                                                                                                                                                                                                                                                                          
"","Mi Gorda Bella Rr","","","","","","3","07","11","2022","1","2022-11-07 05:00:00","2022-11-07 06:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","39432"                                                                                                                                                                                                                                                                                                                                 
"","Televistazo  Al  Amanecer","Es Un Noticiero Enfocado Para Que El Televidente Se Informe A Primera Hora De Noticias Actualizadas A Nivel Nacional.","","","","","3","07","11","2022","1","2022-11-07 06:00:00","2022-11-07 07:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","30654"                                                                                                                                                                                                    
"","Contacto Directo","Es Un Noticiero Objetivo E Imparcial Entorno A La Politica Nacional En El Que Se Crea Un Debate De Analisis Publico","","","","","3","07","11","2022","1","2022-11-07 07:00:00","2022-11-07 07:30:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","24029"                                                                                                                                                                                                               
"","Televistazo En La Comunidad","Este Noticiero Surge Como Respuesta A Demandas Sociales Por Visibilizarse Y Hacerse Eco, Principalmente Barriales , Comunales Entre Otros; De Estos Sectores Que No Eran Tomados En Cuenta , Por Lo Que Ahora Es La Prioridad A La Hora De Emitir Televistazo A La Comunidad","","","","","3","07","11","2022","1","2022-11-07 07:30:00","2022-11-07 09:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","30655"                                           
"","La Heredera","","","","","","3","07","11","2022","1","2022-11-07 09:00:00","2022-11-07 10:30:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40001"                                                                                                                                                                                                                                                                                                                                       
"","En Contacto","Revista De Variedades Con Noticias De Actualidad Sobre Entretenimiento, Farándula Y Entrevistas A Especialistas En Temas De Sexualidad, Matrimonio, Manualidades Y De Belleza. Conducido Por Ursula Strenge, Efraín Ruales, Andrea Rendón, Henry Bustamante, Jonathan Estrada Y Michela Pincay","","","","","3","07","11","2022","1","2022-11-07 10:30:00","2022-11-07 13:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","30656"                                         
"","Televistazo","Un Noticiero Enfocado En Las Prioridades Sobre El Acontecer Nacional E Internacional, De Lunes A Viernes Ofreciéndole Al Televidente , Las Noticias De La Primera Jornada.","","","","","3","07","11","2022","1","2022-11-07 13:00:00","2022-11-07 14:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","24031"                                                                                                                                                             
"","Los Hackers De La Farándula","","","","","","3","07","11","2022","1","2022-11-07 14:00:00","2022-11-07 15:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Mi Gorda Bella Rr","","","","","","3","07","11","2022","1","2022-11-07 15:00:00","2022-11-07 16:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","39432"                                                                                                                                                                                                                                                                                                                                 
"","Gata Salvaje Rr","","","","","","3","07","11","2022","1","2022-11-07 16:00:00","2022-11-07 17:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Pasion De Gavilanes","","","","","","3","07","11","2022","1","2022-11-07 17:00:00","2022-11-07 18:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","39813"                                                                                                                                                                                                                                                                                                                               
"","Punto Limite Rr","","","","","","3","07","11","2022","1","2022-11-07 18:00:00","2022-11-07 19:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40363"                                                                                                                                                                                                                                                                                                                                   
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","07","11","2022","1","2022-11-07 19:00:00","2022-11-07 20:30:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","Una Mujer Engañada Ii","","","","","","3","07","11","2022","1","2022-11-07 20:30:00","2022-11-07 21:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593","","","","","","3","07","11","2022","1","2022-11-07 21:00:00","2022-11-07 22:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","39949"                                                                                                                                                                                                                                                                                                                                           
"","Me Robaste El Corazon","","","","","","3","07","11","2022","1","2022-11-07 22:00:00","2022-11-07 23:15:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","07","11","2022","1","2022-11-07 23:15:00","2022-11-07 00:30:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Sexualidad Integral","","","","","","3","07","11","2022","1","2022-11-07 00:30:00","2022-11-07 01:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40433"                                                                                                                                                                                                                                                                                                                               
"","Ser","","","","","","3","07","11","2022","1","2022-11-07 01:00:00","2022-11-07 02:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40434"                                                                                                                                                                                                                                                                                                                                               
"","Yoga Terapia","","","","","","3","07","11","2022","1","2022-11-07 02:00:00","2022-11-07 02:30:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40435"                                                                                                                                                                                                                                                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","07","11","2022","1","2022-11-07 02:30:00","2022-11-07 04:00:00","day","1","1","1","2022-11-07","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
