"","Hacia Un Nuevo Estilo De Vida","Es Un Programa Médico, Eminentemente Educativo, Didáctico, Formativo Y De Fácil Comprensión, Con Una Trayectoria De Más De 17 Años Ininterrumpidos En La Televisión Ecuatoriana.","","","","","3","09","10","2022","1","2022-10-09 08:30:00","2022-10-09 09:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","30617"                                                                                                                                     
"","Panorama Internacional","Conducido Por Alfredo Pinoargote Y Alondra Santiago, Es Un  Programa Con Un Panorama Variado Donde Abarca Todo Tipo De Temas Sin Excepción: Política, Medio Ambiente, Tecnología, Ciencia, Salud, Deportes, Espectáculo Y Noticias Insólitas.","","","","","3","09","10","2022","1","2022-10-09 09:30:00","2022-10-09 10:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","30959"                                                                               
"","Politicamente Correcto","Es Un Programa De Opinión, Periodismo, Análisis Y Conclusiones. Bajo La Conducción Del Periodista Y Politólogo Carlos Rojas, El Programa Busca Ser Un Espacio Plural Para La Discusión De Los Principales Temas De La Actualidad Nacional E Internaciona","","","","","3","09","10","2022","1","2022-10-09 10:30:00","2022-10-09 11:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","37775"                                                                    
"","Esta Semana Con Pedro Jimenez","Reportajes Y Notas Breves De Las Noticias Más Destacadas De Los Últimos Siete Días, Ocurridas En El Ecuador Y En Otros Países. Contiene Secciones Especiales Dedicadas A Resúmenes Internacionales Sobre Acontecimientos En América Latina Y El Resto Del Mundo.","","","","","3","09","10","2022","1","2022-10-09 11:30:00","2022-10-09 12:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","36342"                                                     
"","Entre Flashes","Resumen De Todas Las Noticias Del Espectáculo. En El Programa Se Exponen Trailers De Las Películas Que Se Verán En Los Cines Ecuatorianos Y Los Videos Que Lideran Las Listas De Preferencias Internacionales.","","","","","3","09","10","2022","1","2022-10-09 12:30:00","2022-10-09 13:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","35437"                                                                                                                       
"","Ripley 3&4","","","","","","3","09","10","2022","1","2022-10-09 13:00:00","2022-10-09 13:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","39433"                                                                                                                                                                                                                                                                                                                                        
"","Dukes Of Hazzard Ii","","","","","","3","09","10","2022","1","2022-10-09 13:30:00","2022-10-09 14:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","40334"                                                                                                                                                                                                                                                                                                                               
"","A-Team #1 (1982/83)","","","","","","3","09","10","2022","1","2022-10-09 14:30:00","2022-10-09 15:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","39237"                                                                                                                                                                                                                                                                                                                               
"","Knight Rider #2 (1983/84)","","","","","","3","09","10","2022","1","2022-10-09 15:30:00","2022-10-09 16:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","40279"                                                                                                                                                                                                                                                                                                                         
"","Lost World, The: Jurassic","","","","","","3","09","10","2022","1","2022-10-09 16:30:00","2022-10-09 19:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","40143"                                                                                                                                                                                                                                                                                                                         
"","Televistazo Dominical","Las Noticias Más Relevantes E Impactantes Del Fin De Semana.","","","","","3","09","10","2022","1","2022-10-09 19:00:00","2022-10-09 19:45:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","24038"                                                                                                                                                                                                                                                                 
"","Vision 360 Vii","","","","","","3","09","10","2022","1","2022-10-09 19:45:00","2022-10-09 20:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","40242"                                                                                                                                                                                                                                                                                                                                    
"","Mechanic Resurrection","","","","","","3","09","10","2022","1","2022-10-09 20:00:00","2022-10-09 22:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","40400"                                                                                                                                                                                                                                                                                                                             
"","Xxx","","","","","","3","09","10","2022","1","2022-10-09 22:00:00","2022-10-09 00:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","40120"                                                                                                                                                                                                                                                                                                                                               
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","09","10","2022","1","2022-10-09 00:00:00","2022-10-09 00:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","09","10","2022","1","2022-10-09 00:30:00","2022-10-09 01:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","09","10","2022","1","2022-10-09 01:00:00","2022-10-09 01:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","09","10","2022","1","2022-10-09 01:30:00","2022-10-09 02:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","09","10","2022","1","2022-10-09 02:00:00","2022-10-09 02:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","09","10","2022","1","2022-10-09 02:30:00","2022-10-09 03:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","34674"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","09","10","2022","1","2022-10-09 03:00:00","2022-10-09 03:30:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","34674"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","09","10","2022","1","2022-10-09 03:30:00","2022-10-09 04:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","34674"                                                                                                      
"","Televistazo Dominical Rr","","","","","","3","09","10","2022","1","2022-10-09 04:00:00","2022-10-09 05:00:00","day","1","1","1","2022-10-09","1","0","0000-00-00 00:00:00","0","39359"                                                                                                                                                                                                                                                                                                                          
"","Incredible Hulk #1 (1977/78)","","","","","","3","10","10","2022","1","2022-10-10 05:00:00","2022-10-10 05:45:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","39238"                                                                                                                                                                                                                                                                                                                      
"","Mummy, The (´99)","","","","","","3","10","10","2022","1","2022-10-10 05:45:00","2022-10-10 07:45:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40154"                                                                                                                                                                                                                                                                                                                                  
"","Viaje Al Centro De La Tierra","","","","","","3","10","10","2022","1","2022-10-10 07:45:00","2022-10-10 09:30:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","39334"                                                                                                                                                                                                                                                                                                                      
"","Jurassic World: Fallen Kingdom","","","","","","3","10","10","2022","1","2022-10-10 09:30:00","2022-10-10 12:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","39898"                                                                                                                                                                                                                                                                                                                    
"","Meg, The","","","","","","3","10","10","2022","1","2022-10-10 12:00:00","2022-10-10 14:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","39581"                                                                                                                                                                                                                                                                                                                                          
"","Los Hackers De La Farándula","","","","","","3","10","10","2022","1","2022-10-10 14:00:00","2022-10-10 15:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","King Kong (´05)","","","","","","3","10","10","2022","1","2022-10-10 15:00:00","2022-10-10 18:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40132"                                                                                                                                                                                                                                                                                                                                   
"","Punto Limite Rr","","","","","","3","10","10","2022","1","2022-10-10 18:00:00","2022-10-10 19:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40363"                                                                                                                                                                                                                                                                                                                                   
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","10","10","2022","1","2022-10-10 19:00:00","2022-10-10 20:30:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","Una Mujer Engañada Ii","","","","","","3","10","10","2022","1","2022-10-10 20:30:00","2022-10-10 21:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593 Resumen","","","","","","3","10","10","2022","1","2022-10-10 21:00:00","2022-10-10 22:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40342"                                                                                                                                                                                                                                                                                                                                   
"","Me Robaste El Corazon","","","","","","3","10","10","2022","1","2022-10-10 22:00:00","2022-10-10 23:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","10","10","2022","1","2022-10-10 23:00:00","2022-10-10 00:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","10","10","2022","1","2022-10-10 00:00:00","2022-10-10 00:30:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","10","10","2022","1","2022-10-10 00:30:00","2022-10-10 01:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","10","10","2022","1","2022-10-10 01:00:00","2022-10-10 01:30:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","10","10","2022","1","2022-10-10 01:30:00","2022-10-10 02:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","35903"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","10","10","2022","1","2022-10-10 02:00:00","2022-10-10 02:30:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","35903"                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","10","10","2022","1","2022-10-10 02:30:00","2022-10-10 04:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
"","Televistazo Estelar Rr","","","","","","3","10","10","2022","1","2022-10-10 04:00:00","2022-10-10 05:00:00","day","1","1","1","2022-10-10","1","0","0000-00-00 00:00:00","0","39358"                                                                                                                                                                                                                                                                                                                            
"","Gata Salvaje Rr","","","","","","3","11","10","2022","1","2022-10-11 05:00:00","2022-10-11 06:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Televistazo  Al  Amanecer","Es Un Noticiero Enfocado Para Que El Televidente Se Informe A Primera Hora De Noticias Actualizadas A Nivel Nacional.","","","","","3","11","10","2022","1","2022-10-11 06:00:00","2022-10-11 07:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","30654"                                                                                                                                                                                                    
"","Contacto Directo","Es Un Noticiero Objetivo E Imparcial Entorno A La Politica Nacional En El Que Se Crea Un Debate De Analisis Publico","","","","","3","11","10","2022","1","2022-10-11 07:00:00","2022-10-11 07:30:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","24029"                                                                                                                                                                                                               
"","Televistazo En La Comunidad","Este Noticiero Surge Como Respuesta A Demandas Sociales Por Visibilizarse Y Hacerse Eco, Principalmente Barriales , Comunales Entre Otros; De Estos Sectores Que No Eran Tomados En Cuenta , Por Lo Que Ahora Es La Prioridad A La Hora De Emitir Televistazo A La Comunidad","","","","","3","11","10","2022","1","2022-10-11 07:30:00","2022-10-11 09:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","30655"                                           
"","La Heredera","","","","","","3","11","10","2022","1","2022-10-11 09:00:00","2022-10-11 10:30:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","40001"                                                                                                                                                                                                                                                                                                                                       
"","En Contacto","Revista De Variedades Con Noticias De Actualidad Sobre Entretenimiento, Farándula Y Entrevistas A Especialistas En Temas De Sexualidad, Matrimonio, Manualidades Y De Belleza. Conducido Por Ursula Strenge, Efraín Ruales, Andrea Rendón, Henry Bustamante, Jonathan Estrada Y Michela Pincay","","","","","3","11","10","2022","1","2022-10-11 10:30:00","2022-10-11 13:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","30656"                                         
"","Televistazo","Un Noticiero Enfocado En Las Prioridades Sobre El Acontecer Nacional E Internacional, De Lunes A Viernes Ofreciéndole Al Televidente , Las Noticias De La Primera Jornada.","","","","","3","11","10","2022","1","2022-10-11 13:00:00","2022-10-11 14:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","24031"                                                                                                                                                             
"","Los Hackers De La Farándula","","","","","","3","11","10","2022","1","2022-10-11 14:00:00","2022-10-11 15:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Mi Gorda Bella Rr","","","","","","3","11","10","2022","1","2022-10-11 15:00:00","2022-10-11 16:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","39432"                                                                                                                                                                                                                                                                                                                                 
"","Gata Salvaje Rr","","","","","","3","11","10","2022","1","2022-10-11 16:00:00","2022-10-11 17:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Pasion De Gavilanes","","","","","","3","11","10","2022","1","2022-10-11 17:00:00","2022-10-11 18:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","39813"                                                                                                                                                                                                                                                                                                                               
"","Punto Limite Rr","","","","","","3","11","10","2022","1","2022-10-11 18:00:00","2022-10-11 19:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","40363"                                                                                                                                                                                                                                                                                                                                   
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","11","10","2022","1","2022-10-11 19:00:00","2022-10-11 20:30:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","Una Mujer Engañada Ii","","","","","","3","11","10","2022","1","2022-10-11 20:30:00","2022-10-11 21:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593","","","","","","3","11","10","2022","1","2022-10-11 21:00:00","2022-10-11 22:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","39949"                                                                                                                                                                                                                                                                                                                                           
"","Me Robaste El Corazon","","","","","","3","11","10","2022","1","2022-10-11 22:00:00","2022-10-11 23:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","11","10","2022","1","2022-10-11 23:00:00","2022-10-11 00:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","11","10","2022","1","2022-10-11 00:00:00","2022-10-11 00:30:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","11","10","2022","1","2022-10-11 00:30:00","2022-10-11 01:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","11","10","2022","1","2022-10-11 01:00:00","2022-10-11 01:30:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","11","10","2022","1","2022-10-11 01:30:00","2022-10-11 02:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","35903"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","11","10","2022","1","2022-10-11 02:00:00","2022-10-11 02:30:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","35903"                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","11","10","2022","1","2022-10-11 02:30:00","2022-10-11 04:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
"","Televistazo Estelar Rr","","","","","","3","11","10","2022","1","2022-10-11 04:00:00","2022-10-11 05:00:00","day","1","1","1","2022-10-11","1","0","0000-00-00 00:00:00","0","39358"                                                                                                                                                                                                                                                                                                                            
"","Gata Salvaje Rr","","","","","","3","12","10","2022","1","2022-10-12 05:00:00","2022-10-12 06:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Televistazo  Al  Amanecer","Es Un Noticiero Enfocado Para Que El Televidente Se Informe A Primera Hora De Noticias Actualizadas A Nivel Nacional.","","","","","3","12","10","2022","1","2022-10-12 06:00:00","2022-10-12 07:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","30654"                                                                                                                                                                                                    
"","Contacto Directo","Es Un Noticiero Objetivo E Imparcial Entorno A La Politica Nacional En El Que Se Crea Un Debate De Analisis Publico","","","","","3","12","10","2022","1","2022-10-12 07:00:00","2022-10-12 07:30:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","24029"                                                                                                                                                                                                               
"","Televistazo En La Comunidad","Este Noticiero Surge Como Respuesta A Demandas Sociales Por Visibilizarse Y Hacerse Eco, Principalmente Barriales , Comunales Entre Otros; De Estos Sectores Que No Eran Tomados En Cuenta , Por Lo Que Ahora Es La Prioridad A La Hora De Emitir Televistazo A La Comunidad","","","","","3","12","10","2022","1","2022-10-12 07:30:00","2022-10-12 09:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","30655"                                           
"","La Heredera","","","","","","3","12","10","2022","1","2022-10-12 09:00:00","2022-10-12 10:30:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","40001"                                                                                                                                                                                                                                                                                                                                       
"","En Contacto","Revista De Variedades Con Noticias De Actualidad Sobre Entretenimiento, Farándula Y Entrevistas A Especialistas En Temas De Sexualidad, Matrimonio, Manualidades Y De Belleza. Conducido Por Ursula Strenge, Efraín Ruales, Andrea Rendón, Henry Bustamante, Jonathan Estrada Y Michela Pincay","","","","","3","12","10","2022","1","2022-10-12 10:30:00","2022-10-12 13:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","30656"                                         
"","Televistazo","Un Noticiero Enfocado En Las Prioridades Sobre El Acontecer Nacional E Internacional, De Lunes A Viernes Ofreciéndole Al Televidente , Las Noticias De La Primera Jornada.","","","","","3","12","10","2022","1","2022-10-12 13:00:00","2022-10-12 14:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","24031"                                                                                                                                                             
"","Los Hackers De La Farándula","","","","","","3","12","10","2022","1","2022-10-12 14:00:00","2022-10-12 15:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Mi Gorda Bella Rr","","","","","","3","12","10","2022","1","2022-10-12 15:00:00","2022-10-12 16:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","39432"                                                                                                                                                                                                                                                                                                                                 
"","Gata Salvaje Rr","","","","","","3","12","10","2022","1","2022-10-12 16:00:00","2022-10-12 17:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Pasion De Gavilanes","","","","","","3","12","10","2022","1","2022-10-12 17:00:00","2022-10-12 18:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","39813"                                                                                                                                                                                                                                                                                                                               
"","Punto Limite Rr","","","","","","3","12","10","2022","1","2022-10-12 18:00:00","2022-10-12 19:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","40363"                                                                                                                                                                                                                                                                                                                                   
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","12","10","2022","1","2022-10-12 19:00:00","2022-10-12 20:30:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","Una Mujer Engañada Ii","","","","","","3","12","10","2022","1","2022-10-12 20:30:00","2022-10-12 21:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593","","","","","","3","12","10","2022","1","2022-10-12 21:00:00","2022-10-12 22:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","39949"                                                                                                                                                                                                                                                                                                                                           
"","Me Robaste El Corazon","","","","","","3","12","10","2022","1","2022-10-12 22:00:00","2022-10-12 23:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","12","10","2022","1","2022-10-12 23:00:00","2022-10-12 00:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","12","10","2022","1","2022-10-12 00:00:00","2022-10-12 00:30:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","12","10","2022","1","2022-10-12 00:30:00","2022-10-12 01:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","12","10","2022","1","2022-10-12 01:00:00","2022-10-12 01:30:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","12","10","2022","1","2022-10-12 01:30:00","2022-10-12 02:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","35903"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","12","10","2022","1","2022-10-12 02:00:00","2022-10-12 02:30:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","35903"                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","12","10","2022","1","2022-10-12 02:30:00","2022-10-12 04:00:00","day","1","1","1","2022-10-12","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
